Name,log2FoldChange
Cc72_00039189-RA,NA
Cc72_00039192-RA,NA
Cc72_00039196-RA,NA
Cc72_00039197-RA,NA
Cc72_00039200-RA,0.23321464
Cc72_00039198-RA,1.402789745
Cc72_00039201-RA,NA
Cc72_00039199-RA,0.446851476
Cc72_00039202-RA,NA
Cc72_00039204-RA,NA
Cc72_00039203-RA,NA
Cc72_00039206-RA,NA
Cc72_00039205-RA,NA
Cc72_00039207-RA,NA
Cc72_00039208-RA,0.434849655
Cc72_00039211-RA,NA
Cc72_00039209-RA,NA
Cc72_00039210-RA,NA
Cc72_00039212-RA,NA
Cc72_00039214-RA,-1.451630676
Cc72_00039213-RA,NA
Cc72_00039217-RA,NA
Cc72_00039215-RA,NA
Cc72_00039216-RA,NA
Cc72_00039218-RA,NA
Cc72_00039221-RA,NA
Cc72_00039220-RA,NA
Cc72_00039219-RA,0.446851476
Cc72_00039223-RA,-0.488034468
Cc72_00039224-RA,NA
Cc72_00039222-RA,NA
Cc72_00039225-RA,NA
Cc72_00039226-RA,NA
Cc72_00039228-RA,-0.479427082
Cc72_00039231-RA,0.406520262
Cc72_00039229-RA,-0.319708374
Cc72_00039230-RA,-0.319652521
Cc72_00039227-RA,NA
Cc72_00039232-RA,-1.257204542
Cc72_00039233-RA,NA
Cc72_00039234-RA,NA
Cc72_00039235-RA,NA
Cc72_00039236-RA,NA
Cc72_00039238-RA,NA
Cc72_00039237-RA,NA
Cc72_00039240-RA,NA
Cc72_00039239-RA,NA
Cc72_00039241-RA,-0.270308109
Cc72_00039242-RA,-2.163198378
Cc72_00039249-RA,NA
Cc72_00039244-RA,0.446851476
Cc72_00039247-RA,NA
Cc72_00039254-RA,NA
Cc72_00039257-RA,NA
Cc72_00039259-RA,NA
Cc72_00039258-RA,NA
Cc72_00039262-RA,-2.048467975
Cc72_00039264-RA,NA
Cc72_00039265-RA,NA
Cc72_00039263-RA,NA
Cc72_00039266-RA,NA
Cc72_00039267-RA,0.446851476
Cc72_00039268-RA,-0.600958993
Cc72_00039243-RA,NA
Cc72_00039269-RA,-0.127108101
Cc72_00039256-RA,NA
Cc72_00039245-RA,NA
Cc72_00039253-RA,NA
Cc72_00039246-RA,NA
Cc72_00039255-RA,0.446851476
Cc72_00039250-RA,NA
Cc72_00039252-RA,NA
Cc72_00039248-RA,NA
Cc72_00039260-RA,NA
Cc72_00039261-RA,-0.412830257
Cc72_00039251-RA,NA
Cc72_00039270-RA,NA
Cc72_00039271-RA,-1.878820972
Cc72_00039272-RA,-0.543956141
Cc72_00039275-RA,NA
Cc72_00039274-RA,-0.950979217
Cc72_00039276-RA,NA
Cc72_00039273-RA,-0.180066757
Cc72_00039277-RA,NA
Cc72_00039279-RA,NA
Cc72_00039278-RA,NA
Cc72_00039280-RA,-0.514877159
Cc72_00039281-RA,NA
Cc72_00039282-RA,-0.514877159
Cc72_00039283-RA,NA
Cc72_00039284-RA,NA
Cc72_00039289-RA,NA
Cc72_00039288-RA,-0.241523342
Cc72_00039285-RA,1.492742691
Cc72_00039286-RA,-1.001090949
Cc72_00039287-RA,0.106092658
Cc72_00039290-RA,NA
Cc72_00039291-RA,NA
Cc72_00039293-RA,0.919528366
Cc72_00039292-RA,1.987597966
Cc72_00039294-RA,NA
Cc72_00039296-RA,NA
Cc72_00039295-RA,NA
Cc72_00039298-RA,NA
Cc72_00039297-RA,NA
Cc72_00039300-RA,NA
Cc72_00039299-RA,NA
Cc72_00039301-RA,NA
Cc72_00039303-RA,NA
Cc72_00039302-RA,NA
Cc72_00039304-RA,NA
Cc72_00039305-RA,-0.033840258
Cc72_00039306-RA,-0.949255144
Cc72_00039307-RA,NA
Cc72_00039308-RA,NA
Cc72_00039309-RA,NA
Cc72_00039310-RA,NA
Cc72_00039312-RA,NA
Cc72_00039311-RA,NA
Cc72_00039313-RA,NA
Cc72_00039314-RA,NA
Cc72_00039315-RA,NA
Cc72_00039317-RA,NA
Cc72_00039316-RA,NA
Cc72_00039319-RA,NA
Cc72_00039320-RA,NA
Cc72_00039318-RA,1.550907014
Cc72_00039322-RA,NA
Cc72_00039321-RA,NA
Cc72_00039323-RA,0.44159156
Cc72_00039327-RA,-0.047331763
Cc72_00039328-RA,-0.526677527
Cc72_00039324-RA,NA
Cc72_00039329-RA,NA
Cc72_00039326-RA,NA
Cc72_00039325-RA,NA
Cc72_00039330-RA,NA
Cc72_00039331-RA,-1.490648501
Cc72_00039333-RA,NA
Cc72_00039332-RA,NA
Cc72_00039336-RA,NA
Cc72_00039334-RA,-1.755436842
Cc72_00039335-RA,NA
Cc72_00039339-RA,-1.864825778
Cc72_00039338-RA,NA
Cc72_00039340-RA,0.446851476
Cc72_00039341-RA,NA
Cc72_00039345-RA,NA
Cc72_00039343-RA,0.344566119
Cc72_00039337-RA,NA
Cc72_00039342-RA,-0.514877159
Cc72_00039344-RA,NA
Cc72_00039346-RA,NA
Cc72_00039347-RA,-0.033982227
Cc72_00039349-RA,NA
Cc72_00039348-RA,NA
Cc72_00039350-RA,NA
Cc72_00039352-RA,0.069569725
Cc72_00039351-RA,0.149011571
Cc72_00039353-RA,NA
Cc72_00039354-RA,-0.151027653
Cc72_00039357-RA,0.310454767
Cc72_00039358-RA,NA
Cc72_00039355-RA,-0.500949101
Cc72_00039356-RA,NA
Cc72_00039360-RA,-0.034004548
Cc72_00039359-RA,NA
Cc72_00039362-RA,NA
Cc72_00039365-RA,-0.031374499
Cc72_00039363-RA,NA
Cc72_00039364-RA,-0.534200676
Cc72_00039361-RA,-0.278268813
Cc72_00039368-RA,3.901612022
Cc72_00039366-RA,0.006665529
Cc72_00039367-RA,-0.718858916
Cc72_00039369-RA,-0.380444447
Cc72_00039371-RA,0.397981944
Cc72_00039373-RA,-0.075500038
Cc72_00039374-RA,NA
Cc72_00039370-RA,NA
Cc72_00039372-RA,0.15358672
Cc72_00039375-RA,NA
Cc72_00039378-RA,NA
Cc72_00039377-RA,NA
Cc72_00039376-RA,NA
Cc72_00039379-RA,NA
Cc72_00039380-RA,NA
Cc72_00039382-RA,NA
Cc72_00039381-RA,NA
Cc72_00039384-RA,0.387306832
Cc72_00039383-RA,-0.470392333
Cc72_00039385-RA,NA
Cc72_00039387-RA,NA
Cc72_00039386-RA,NA
Cc72_00039389-RA,NA
Cc72_00039388-RA,-0.042151666
Cc72_00039390-RA,-3.853049905
Cc72_00039392-RA,-0.043235994
Cc72_00039391-RA,NA
Cc72_00039394-RA,0.256387885
Cc72_00039396-RA,NA
Cc72_00039395-RA,NA
Cc72_00039393-RA,0.245712446
Cc72_00039397-RA,NA
Cc72_00039399-RA,-1.270189973
Cc72_00039398-RA,NA
Cc72_00039403-RA,NA
Cc72_00039400-RA,-0.967149453
Cc72_00039402-RA,0.706070449
Cc72_00039401-RA,-1.009557618
Cc72_00039404-RA,NA
Cc72_00039405-RA,NA
Cc72_00039407-RA,NA
Cc72_00039406-RA,NA
Cc72_00039410-RA,NA
Cc72_00039408-RA,NA
Cc72_00039409-RA,NA
Cc72_00039413-RA,-1.091342813
Cc72_00039414-RA,NA
Cc72_00039411-RA,NA
Cc72_00039412-RA,NA
Cc72_00039415-RA,NA
Cc72_00039418-RA,0.29169916
Cc72_00039416-RA,0.201516752
Cc72_00039419-RA,-1.403293534
Cc72_00039417-RA,NA
Cc72_00039420-RA,0.006688795
Cc72_00039422-RA,-0.168990135
Cc72_00039421-RA,NA
Cc72_00039426-RA,NA
Cc72_00039424-RA,0.289635131
Cc72_00039427-RA,-0.495564334
Cc72_00039425-RA,-0.479427082
Cc72_00039423-RA,0.744592673
Cc72_00039431-RA,-0.405690091
Cc72_00039429-RA,NA
Cc72_00039430-RA,NA
Cc72_00039428-RA,NA
Cc72_00039434-RA,-0.195465824
Cc72_00039432-RA,-0.590265243
Cc72_00039433-RA,NA
Cc72_00039437-RA,NA
Cc72_00039435-RA,-0.120349819
Cc72_00039438-RA,NA
Cc72_00039436-RA,0.235579898
Cc72_00039439-RA,NA
Cc72_00039441-RA,NA
Cc72_00039440-RA,NA
Cc72_00039442-RA,NA
Cc72_00039444-RA,NA
Cc72_00039443-RA,NA
Cc72_00039446-RA,-0.514877159
Cc72_00039445-RA,-0.514877159
Cc72_00039448-RA,0.083547672
Cc72_00039449-RA,-0.061044345
Cc72_00039452-RA,0.070088667
Cc72_00039447-RA,0.09641842
Cc72_00039450-RA,0.475624648
Cc72_00039451-RA,0.706856934
Cc72_00039456-RA,-1.149243249
Cc72_00039455-RA,NA
Cc72_00039454-RA,NA
Cc72_00039453-RA,2.237674919
Cc72_00039460-RA,-0.514877159
Cc72_00039459-RA,-1.476268818
Cc72_00039461-RA,0.169261871
Cc72_00039457-RA,NA
Cc72_00039458-RA,NA
Cc72_00039462-RA,NA
Cc72_00039467-RA,NA
Cc72_00039465-RA,0.706856322
Cc72_00039464-RA,NA
Cc72_00039473-RA,0.706856934
Cc72_00039471-RA,NA
Cc72_00039476-RA,-0.059275729
Cc72_00039469-RA,-0.536724043
Cc72_00039475-RA,-0.514877159
Cc72_00039470-RA,NA
Cc72_00039463-RA,NA
Cc72_00039468-RA,-1.255430951
Cc72_00039474-RA,-1.255430951
Cc72_00039477-RA,NA
Cc72_00039466-RA,NA
Cc72_00039472-RA,NA
Cc72_00039478-RA,NA
Cc72_00039479-RA,NA
Cc72_00039480-RA,0.006007039
Cc72_00039483-RA,1.938806351
Cc72_00039481-RA,-0.934897215
Cc72_00039482-RA,0.434849655
Cc72_00039484-RA,0.402312177
Cc72_00039486-RA,0.24001306
Cc72_00039488-RA,0.111276189
Cc72_00039487-RA,-0.126991166
Cc72_00039485-RA,0.292175893
Cc72_00039489-RA,NA
Cc72_00039490-RA,-0.186353585
Cc72_00039491-RA,0.151064699
Cc72_00039493-RA,NA
Cc72_00039494-RA,NA
Cc72_00039492-RA,0.767540248
Cc72_00039496-RA,-1.059188037
Cc72_00039495-RA,NA
Cc72_00039499-RA,NA
Cc72_00039497-RA,0.498498161
Cc72_00039498-RA,NA
Cc72_00039503-RA,-0.930353586
Cc72_00039501-RA,-0.318391485
Cc72_00039504-RA,NA
Cc72_00039502-RA,NA
Cc72_00039500-RA,NA
Cc72_00039507-RA,-0.438983248
Cc72_00039506-RA,NA
Cc72_00039509-RA,NA
Cc72_00039511-RA,NA
Cc72_00039508-RA,-1.255430951
Cc72_00039510-RA,NA
Cc72_00039505-RA,NA
Cc72_00039514-RA,NA
Cc72_00039512-RA,0.01886946
Cc72_00039513-RA,NA
Cc72_00039516-RA,NA
Cc72_00039517-RA,NA
Cc72_00039515-RA,NA
Cc72_00039519-RA,NA
Cc72_00039521-RA,NA
Cc72_00039518-RA,NA
Cc72_00039520-RA,NA
Cc72_00039522-RA,-0.864376829
Cc72_00039524-RA,NA
Cc72_00039523-RA,NA
Cc72_00039526-RA,NA
Cc72_00039528-RA,NA
Cc72_00039525-RA,NA
Cc72_00039527-RA,NA
Cc72_00039530-RA,NA
Cc72_00039531-RA,-0.27834286
Cc72_00039529-RA,NA
Cc72_00039534-RA,NA
Cc72_00039533-RA,NA
Cc72_00039538-RA,-2.248602926
Cc72_00039537-RA,NA
Cc72_00039539-RA,-1.195477141
Cc72_00039532-RA,-0.431320413
Cc72_00039536-RA,NA
Cc72_00039535-RA,-0.514877159
Cc72_00039541-RA,-0.722720897
Cc72_00039542-RA,NA
Cc72_00039543-RA,NA
Cc72_00039540-RA,-0.530991245
Cc72_00039544-RA,-0.233024959
Cc72_00039546-RA,NA
Cc72_00039545-RA,0.113255221
Cc72_00039547-RA,NA
Cc72_00039551-RA,0.019277518
Cc72_00039548-RA,NA
Cc72_00039552-RA,-0.305913853
Cc72_00039550-RA,0.244303001
Cc72_00039549-RA,NA
Cc72_00039554-RA,NA
Cc72_00039553-RA,-0.298581504
Cc72_00039555-RA,NA
Cc72_00039556-RA,NA
Cc72_00039558-RA,NA
Cc72_00039559-RA,NA
Cc72_00039560-RA,NA
Cc72_00039557-RA,-0.058737418
Cc72_00039562-RA,NA
Cc72_00039561-RA,NA
Cc72_00039563-RA,NA
Cc72_00039564-RA,NA
Cc72_00039566-RA,0.886225914
Cc72_00039565-RA,NA
Cc72_00039568-RA,-1.38470498
Cc72_00039567-RA,0.116566852
Cc72_00039570-RA,-0.534200676
Cc72_00039571-RA,NA
Cc72_00039569-RA,NA
Cc72_00039572-RA,NA
Cc72_00039573-RA,NA
Cc72_00039575-RA,NA
Cc72_00039574-RA,NA
Cc72_00039577-RA,-0.03573936
Cc72_00039578-RA,0.446851476
Cc72_00039580-RA,NA
Cc72_00039576-RA,0.221311904
Cc72_00039579-RA,NA
Cc72_00039581-RA,0.161158515
Cc72_00039583-RA,NA
Cc72_00039584-RA,0.886225914
Cc72_00039582-RA,-1.278213376
Cc72_00039585-RA,NA
Cc72_00039586-RA,NA
Cc72_00039587-RA,-0.080043984
Cc72_00039588-RA,0.258858555
Cc72_00039589-RA,-0.342823183
Cc72_00039595-RA,0.352184732
Cc72_00039592-RA,NA
Cc72_00039594-RA,0.394151847
Cc72_00039590-RA,NA
Cc72_00039591-RA,NA
Cc72_00039593-RA,NA
Cc72_00039598-RA,0.092557746
Cc72_00039600-RA,-0.305847758
Cc72_00039602-RA,NA
Cc72_00039596-RA,0.421856116
Cc72_00039599-RA,-0.361560307
Cc72_00039601-RA,-1.199777355
Cc72_00039603-RA,-0.034250321
Cc72_00039597-RA,0.389874082
Cc72_00039605-RA,4.440529425
Cc72_00039606-RA,-0.980319555
Cc72_00039607-RA,0.465680321
Cc72_00039604-RA,-0.951935349
Cc72_00039614-RA,-0.259253293
Cc72_00039608-RA,-0.514877159
Cc72_00039609-RA,-0.061040276
Cc72_00039610-RA,-0.770536694
Cc72_00039611-RA,NA
Cc72_00039612-RA,NA
Cc72_00039613-RA,NA
Cc72_00039616-RA,NA
Cc72_00039615-RA,NA
Cc72_00039622-RA,NA
Cc72_00039620-RA,-1.960394693
Cc72_00039619-RA,NA
Cc72_00039621-RA,NA
Cc72_00039618-RA,NA
Cc72_00039617-RA,NA
Cc72_00039623-RA,0.417957002
Cc72_00039629-RA,1.187985927
Cc72_00039624-RA,-0.249992124
Cc72_00039625-RA,-0.482424218
Cc72_00039627-RA,-1.981304694
Cc72_00039628-RA,-0.036006108
Cc72_00039626-RA,-3.049364885
Cc72_00039634-RA,NA
Cc72_00039632-RA,NA
Cc72_00039631-RA,NA
Cc72_00039636-RA,NA
Cc72_00039630-RA,NA
Cc72_00039633-RA,NA
Cc72_00039635-RA,NA
Cc72_00039638-RA,-0.738057858
Cc72_00039641-RA,NA
Cc72_00039642-RA,NA
Cc72_00039640-RA,0.241369838
Cc72_00039644-RA,0.465769383
Cc72_00039643-RA,1.257690486
Cc72_00039645-RA,-0.627774101
Cc72_00039637-RA,0.886225914
Cc72_00039639-RA,NA
Cc72_00039646-RA,0.123423545
Cc72_00039647-RA,NA
Cc72_00039649-RA,-2.779919258
Cc72_00039650-RA,NA
Cc72_00039648-RA,-2.202453227
Cc72_00039651-RA,NA
Cc72_00039652-RA,0.749392216
Cc72_00039654-RA,0.902371409
Cc72_00039653-RA,NA
Cc72_00039657-RA,-1.229521414
Cc72_00039658-RA,-1.265675211
Cc72_00039656-RA,NA
Cc72_00039655-RA,NA
Cc72_00039659-RA,-4.188168033
Cc72_00039660-RA,NA
Cc72_00039661-RA,NA
Cc72_00039662-RA,NA
Cc72_00039664-RA,NA
Cc72_00039666-RA,NA
Cc72_00039665-RA,NA
Cc72_00039663-RA,NA
Cc72_00039668-RA,NA
Cc72_00039667-RA,NA
Cc72_00039670-RA,NA
Cc72_00039669-RA,NA
Cc72_00039671-RA,NA
Cc72_00039672-RA,-0.798510418
Cc72_00039674-RA,-0.198892399
Cc72_00039673-RA,NA
Cc72_00039677-RA,0.023283843
Cc72_00039676-RA,-0.315265259
Cc72_00039675-RA,-1.214477515
Cc72_00039681-RA,NA
Cc72_00039678-RA,NA
Cc72_00039680-RA,NA
Cc72_00039679-RA,NA
Cc72_00039682-RA,NA
Cc72_00039683-RA,NA
Cc72_00039684-RA,NA
Cc72_00039685-RA,NA
Cc72_00039686-RA,NA
Cc72_00039688-RA,NA
Cc72_00039687-RA,NA
Cc72_00039689-RA,-2.191245384
Cc72_00039690-RA,-0.032824359
Cc72_00039691-RA,NA
Cc72_00039697-RA,NA
Cc72_00039694-RA,NA
Cc72_00039692-RA,NA
Cc72_00039695-RA,NA
Cc72_00039693-RA,NA
Cc72_00039696-RA,NA
Cc72_00039700-RA,NA
Cc72_00039699-RA,0.852658469
Cc72_00039698-RA,NA
Cc72_00039701-RA,NA
Cc72_00039702-RA,NA
Cc72_00039705-RA,1.127040746
Cc72_00039706-RA,NA
Cc72_00039704-RA,NA
Cc72_00039703-RA,NA
Cc72_00039707-RA,0.359809802
Cc72_00039708-RA,0.54131197
Cc72_00039709-RA,0.143584189
Cc72_00039712-RA,0.103740954
Cc72_00039711-RA,-0.172902198
Cc72_00039713-RA,NA
Cc72_00039710-RA,NA
Cc72_00039714-RA,NA
Cc72_00039715-RA,NA
Cc72_00039717-RA,NA
Cc72_00039716-RA,-0.514877159
Cc72_00039718-RA,-1.959722398
Cc72_00039719-RA,NA
Cc72_00039722-RA,NA
Cc72_00039720-RA,NA
Cc72_00039721-RA,NA
Cc72_00039723-RA,NA
Cc72_00039725-RA,-1.626449821
Cc72_00039726-RA,NA
Cc72_00039724-RA,NA
Cc72_00039730-RA,0.904426357
Cc72_00039731-RA,0.706856934
Cc72_00039729-RA,0.000744429
Cc72_00039727-RA,-1.255430951
Cc72_00039734-RA,NA
Cc72_00039728-RA,0.354223282
Cc72_00039733-RA,-0.447976133
Cc72_00039732-RA,0.332163739
Cc72_00039735-RA,-0.272000732
Cc72_00039743-RA,NA
Cc72_00039741-RA,NA
Cc72_00039737-RA,NA
Cc72_00039738-RA,NA
Cc72_00039740-RA,NA
Cc72_00039739-RA,NA
Cc72_00039742-RA,NA
Cc72_00039736-RA,NA
Cc72_00039749-RA,NA
Cc72_00039750-RA,NA
Cc72_00039745-RA,NA
Cc72_00039746-RA,NA
Cc72_00039744-RA,NA
Cc72_00039747-RA,NA
Cc72_00039748-RA,NA
Cc72_00039755-RA,NA
Cc72_00039751-RA,NA
Cc72_00039753-RA,NA
Cc72_00039754-RA,NA
Cc72_00039752-RA,NA
Cc72_00039757-RA,NA
Cc72_00039761-RA,NA
Cc72_00039758-RA,NA
Cc72_00039756-RA,NA
Cc72_00039759-RA,NA
Cc72_00039760-RA,NA
Cc72_00039766-RA,NA
Cc72_00039764-RA,NA
Cc72_00039763-RA,NA
Cc72_00039762-RA,NA
Cc72_00039765-RA,NA
Cc72_00039768-RA,NA
Cc72_00039772-RA,NA
Cc72_00039769-RA,NA
Cc72_00039770-RA,NA
Cc72_00039771-RA,NA
Cc72_00039767-RA,NA
Cc72_00039775-RA,NA
Cc72_00039777-RA,NA
Cc72_00039774-RA,NA
Cc72_00039773-RA,NA
Cc72_00039776-RA,NA
Cc72_00039778-RA,NA
Cc72_00039779-RA,NA
Cc72_00039782-RA,NA
Cc72_00039780-RA,NA
Cc72_00039784-RA,NA
Cc72_00039781-RA,NA
Cc72_00039783-RA,NA
Cc72_00039789-RA,-0.460136143
Cc72_00039786-RA,NA
Cc72_00039785-RA,-0.030772374
Cc72_00039787-RA,NA
Cc72_00039788-RA,NA
Cc72_00039792-RA,0.29325868
Cc72_00039791-RA,NA
Cc72_00039790-RA,NA
Cc72_00039794-RA,NA
Cc72_00039793-RA,-1.618761635
Cc72_00039801-RA,NA
Cc72_00039804-RA,NA
Cc72_00039799-RA,NA
Cc72_00039798-RA,NA
Cc72_00039796-RA,NA
Cc72_00039800-RA,NA
Cc72_00039795-RA,NA
Cc72_00039797-RA,NA
Cc72_00039808-RA,NA
Cc72_00039814-RA,NA
Cc72_00039810-RA,NA
Cc72_00039812-RA,NA
Cc72_00039822-RA,NA
Cc72_00039818-RA,0.446851476
Cc72_00039824-RA,NA
Cc72_00039820-RA,NA
Cc72_00039826-RA,NA
Cc72_00039816-RA,NA
Cc72_00039803-RA,-0.472767844
Cc72_00039813-RA,NA
Cc72_00039821-RA,NA
Cc72_00039825-RA,NA
Cc72_00039817-RA,NA
Cc72_00039819-RA,NA
Cc72_00039823-RA,NA
Cc72_00039806-RA,NA
Cc72_00039805-RA,NA
Cc72_00039807-RA,NA
Cc72_00039802-RA,NA
Cc72_00039809-RA,NA
Cc72_00039815-RA,NA
Cc72_00039811-RA,NA
Cc72_00039829-RA,-0.537668461
Cc72_00039831-RA,NA
Cc72_00039828-RA,NA
Cc72_00039827-RA,NA
Cc72_00039830-RA,NA
Cc72_00039832-RA,NA
Cc72_00039834-RA,NA
Cc72_00039837-RA,NA
Cc72_00039833-RA,NA
Cc72_00039836-RA,NA
Cc72_00039835-RA,NA
Cc72_00039838-RA,NA
Cc72_00039842-RA,NA
Cc72_00039839-RA,NA
Cc72_00039846-RA,NA
Cc72_00039845-RA,NA
Cc72_00039843-RA,NA
Cc72_00039841-RA,NA
Cc72_00039840-RA,NA
Cc72_00039844-RA,NA
Cc72_00039847-RA,-0.514877159
Cc72_00039848-RA,NA
Cc72_00039849-RA,1.402473707
Cc72_00039850-RA,-1.755436842
Cc72_00039852-RA,NA
Cc72_00039855-RA,NA
Cc72_00039854-RA,NA
Cc72_00039851-RA,NA
Cc72_00039853-RA,NA
Cc72_00039857-RA,NA
Cc72_00039856-RA,NA
Cc72_00039859-RA,-0.029025834
Cc72_00039858-RA,NA
Cc72_00039860-RA,-0.034004177
Cc72_00039861-RA,1.191917526
Cc72_00039863-RA,NA
Cc72_00039862-RA,NA
Cc72_00039864-RA,-0.024915327
Cc72_00039865-RA,0.516187415
Cc72_00039866-RA,-0.032168325
Cc72_00039867-RA,-0.334997976
Cc72_00039868-RA,-0.949255144
Cc72_00039869-RA,NA
Cc72_00039870-RA,0.562409203
Cc72_00039873-RA,-0.536691256
Cc72_00039872-RA,NA
Cc72_00039871-RA,2.404514129
Cc72_00039874-RA,-0.38030901
Cc72_00039880-RA,NA
Cc72_00039879-RA,-0.98477211
Cc72_00039876-RA,0.091827751
Cc72_00039878-RA,-0.058504464
Cc72_00039875-RA,-1.808639167
Cc72_00039877-RA,-0.100155515
Cc72_00039885-RA,2.733332906
Cc72_00039882-RA,NA
Cc72_00039883-RA,NA
Cc72_00039881-RA,NA
Cc72_00039884-RA,NA
Cc72_00039888-RA,NA
Cc72_00039887-RA,0.044349926
Cc72_00039886-RA,NA
Cc72_00039890-RA,NA
Cc72_00039891-RA,NA
Cc72_00039889-RA,NA
Cc72_00039895-RA,NA
Cc72_00039893-RA,-0.224912903
Cc72_00039892-RA,NA
Cc72_00039896-RA,-1.755436842
Cc72_00039894-RA,NA
Cc72_00039901-RA,0.397052004
Cc72_00039899-RA,-0.28998183
Cc72_00039902-RA,2.647256505
Cc72_00039900-RA,-0.135681583
Cc72_00039898-RA,-0.754546665
Cc72_00039897-RA,NA
Cc72_00039903-RA,-0.221989391
Cc72_00039905-RA,NA
Cc72_00039904-RA,NA
Cc72_00039906-RA,-0.733422959
Cc72_00039907-RA,NA
Cc72_00039908-RA,NA
Cc72_00039909-RA,-0.445352001
Cc72_00039910-RA,-0.671824624
Cc72_00039914-RA,0.401856488
Cc72_00039915-RA,1.070443701
Cc72_00039911-RA,NA
Cc72_00039912-RA,-2.189854033
Cc72_00039913-RA,0.446851476
Cc72_00039916-RA,-0.627010742
Cc72_00039917-RA,1.184360749
Cc72_00039919-RA,NA
Cc72_00039918-RA,NA
Cc72_00039921-RA,-2.148037943
Cc72_00039922-RA,NA
Cc72_00039920-RA,-1.468037943
Cc72_00039923-RA,NA
Cc72_00039924-RA,NA
Cc72_00039930-RA,-0.174789962
Cc72_00039931-RA,-0.032359104
Cc72_00039932-RA,0.483334232
Cc72_00039929-RA,NA
Cc72_00039926-RA,NA
Cc72_00039928-RA,NA
Cc72_00039925-RA,NA
Cc72_00039927-RA,NA
Cc72_00039934-RA,-1.039623468
Cc72_00039933-RA,-0.09993009
Cc72_00039940-RA,1.211992009
Cc72_00039939-RA,-0.859356575
Cc72_00039937-RA,-0.514877159
Cc72_00039936-RA,0.284392486
Cc72_00039935-RA,-0.951935349
Cc72_00039938-RA,NA
Cc72_00039941-RA,NA
Cc72_00039943-RA,NA
Cc72_00039942-RA,NA
Cc72_00039944-RA,NA
Cc72_00039947-RA,1.934144152
Cc72_00039946-RA,-0.971720462
Cc72_00039945-RA,NA
Cc72_00039948-RA,-0.514877159
Cc72_00039949-RA,-3.505343916
Cc72_00039951-RA,NA
Cc72_00039954-RA,0.002376109
Cc72_00039958-RA,NA
Cc72_00039957-RA,NA
Cc72_00039950-RA,0.150604408
Cc72_00039953-RA,-0.113867656
Cc72_00039952-RA,-2.924233697
Cc72_00039956-RA,NA
Cc72_00039960-RA,NA
Cc72_00039961-RA,0.796182467
Cc72_00039955-RA,-0.354342976
Cc72_00039959-RA,0.446851476
Cc72_00039962-RA,NA
Cc72_00039963-RA,1.07278672
Cc72_00039964-RA,0.215579867
Cc72_00039966-RA,-1.567002511
Cc72_00039965-RA,-3.047925533
Cc72_00039969-RA,-0.108504515
Cc72_00039967-RA,-0.19649795
Cc72_00039970-RA,-2.956079566
Cc72_00039968-RA,0.10114871
Cc72_00039972-RA,-0.776922091
Cc72_00039971-RA,0.880588419
Cc72_00039974-RA,0.600076896
Cc72_00039975-RA,NA
Cc72_00039973-RA,0.423313075
Cc72_00039979-RA,0.14814918
Cc72_00039976-RA,NA
Cc72_00039978-RA,NA
Cc72_00039977-RA,1.384140735
Cc72_00039980-RA,NA
Cc72_00039985-RA,-1.859888858
Cc72_00039984-RA,0.125540472
Cc72_00039982-RA,0.316341577
Cc72_00039981-RA,-0.969719326
Cc72_00039986-RA,-0.174853954
Cc72_00039983-RA,0.234883
Cc72_00039989-RA,NA
Cc72_00039988-RA,0.429299147
Cc72_00039987-RA,-1.592273367
Cc72_00039990-RA,NA
Cc72_00039991-RA,0.110691446
Cc72_00039993-RA,0.53502646
Cc72_00039992-RA,NA
Cc72_00040006-RA,0.392505303
Cc72_00040002-RA,NA
Cc72_00039995-RA,NA
Cc72_00039994-RA,NA
Cc72_00039998-RA,NA
Cc72_00039999-RA,NA
Cc72_00040003-RA,NA
Cc72_00040001-RA,NA
Cc72_00040000-RA,NA
Cc72_00039997-RA,NA
Cc72_00040005-RA,0.630819873
Cc72_00039996-RA,NA
Cc72_00040007-RA,0.446851476
Cc72_00040008-RA,-0.625879189
Cc72_00040004-RA,NA
Cc72_00040012-RA,-0.072943148
Cc72_00040014-RA,-2.105384046
Cc72_00040017-RA,0.256155141
Cc72_00040015-RA,4.734651452
Cc72_00040011-RA,NA
Cc72_00040010-RA,NA
Cc72_00040016-RA,0.677732644
Cc72_00040009-RA,-0.054599882
Cc72_00040013-RA,NA
Cc72_00040018-RA,1.40059035
Cc72_00040025-RA,NA
Cc72_00040022-RA,-0.091539225
Cc72_00040024-RA,NA
Cc72_00040021-RA,NA
Cc72_00040019-RA,-0.088710787
Cc72_00040023-RA,NA
Cc72_00040020-RA,NA
Cc72_00040026-RA,NA
Cc72_00040029-RA,NA
Cc72_00040034-RA,NA
Cc72_00040033-RA,NA
Cc72_00040032-RA,NA
Cc72_00040031-RA,NA
Cc72_00040030-RA,NA
Cc72_00040027-RA,NA
Cc72_00040028-RA,NA
Cc72_00040035-RA,NA
Cc72_00040037-RA,NA
Cc72_00040036-RA,NA
Cc72_00040038-RA,NA
Cc72_00040039-RA,NA
Cc72_00040048-RA,NA
Cc72_00040054-RA,-0.509291956
Cc72_00040053-RA,NA
Cc72_00040047-RA,NA
Cc72_00040046-RA,NA
Cc72_00040045-RA,NA
Cc72_00040052-RA,NA
Cc72_00040041-RA,NA
